r,mass_m
3.090999999999978,0.0006643660201574643
3.1009999999999778,0.0006707795500637384
3.1109999999999776,0.0006772336849038766
3.1209999999999773,0.0006837285441931464
3.130999999999977,0.0006902642473385967
3.140999999999977,0.0006968409136387443
3.1509999999999767,0.0007034586622832606
3.1609999999999765,0.0007101176123526582
3.1709999999999763,0.0007168178828179784
3.180999999999976,0.0007235595925404786
3.190999999999976,0.0007303428602713208
3.2009999999999756,0.0007371678046512589
3.2109999999999754,0.0007440345442103278
3.220999999999975,0.0007509431973675325
3.230999999999975,0.0007578938824305368
3.240999999999975,0.000764886717595353
3.2509999999999746,0.0007719218209460321
3.2609999999999744,0.0007789993104543537
3.270999999999974,0.0007861193039795165
3.280999999999974,0.0007932819192678296
3.2909999999999737,0.000800487273952403
3.3009999999999735,0.0008077354855528398
3.3109999999999733,0.0008150266714749278
3.320999999999973,0.000822360949010332
3.330999999999973,0.0008297384353362864
3.3409999999999727,0.000837159247515288
3.3509999999999724,0.000844623502494789
3.3609999999999722,0.0008521313171068912
3.370999999999972,0.0008596828080680394
3.380999999999972,0.000867278091978716
3.3909999999999716,0.000874917285323135
3.4009999999999714,0.0008826005044689381
3.410999999999971,0.0008903278656668887
3.420999999999971,0.0008980994850505684
3.4309999999999707,0.0009059154786360728
3.4409999999999705,0.0009137759623217077
3.4509999999999703,0.0009216810518876859
3.46099999999997,0.0009296308629958242
3.47099999999997,0.0009376255111892408
3.4809999999999697,0.0009456651118920531
3.4909999999999695,0.0009537497804090756
3.5009999999999692,0.0009618796319255189
3.510999999999969,0.0009700547815066875
3.520999999999969,0.00097827534409768
3.5309999999999686,0.0009865414345230884
3.5409999999999684,0.000994853167486697
3.550999999999968,0.001003210657571184
3.560999999999968,0.0010116140192378213
3.5709999999999678,0.0010200633668261754
3.5809999999999675,0.0010285588145538095
3.5909999999999673,0.0010371004765159842
3.600999999999967,0.0010456884666853598
3.610999999999967,0.001054322898911699
3.6209999999999667,0.00106300388692157
3.6309999999999665,0.0010717315443180481
3.6409999999999663,0.0010805059845804211
3.650999999999966,0.001089327321063892
3.660999999999966,0.0010981956669992832
3.6709999999999656,0.0011071111354927418
3.6809999999999654,0.0011160738395254441
3.690999999999965,0.001125083891953301
3.700999999999965,0.0011341414055066636
